isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
0,1,KGZ,Kyrgyz Republic,ECA,N,2013,2013,X,17.53792,1.9,153.5452,0.03256037,0.004784687,0.001277271,0.005989734,0.2881548,129.4964,0.1351486,-1,5.7196,KGZ_N2013X,0.03984,0.05315,0.06224,0.07077,0.07958,0.0898,0.1025,0.1188,0.1449,0.2385
0,1,LAO,Lao People's Democratic Republic,EAP,N,2013,2012.25,X,3325.204,1.9,116.971,0.2069317,0.04705669,0.01574755,0.05831802,0.3638628,89.68123,0.2174978,-1,6.494557,LAO_N2012X,0.03157,0.04402,0.05319,0.06224,0.07152,0.08196,0.09501,0.1145,0.1484,0.2976
0,1,LVA,Latvia,ECA,N,2013,2013,Y,0.4031804,1.9,862.1575,0.007269171,0.004722534,0.003657396,0.01209182,0.3549944,690.8464,0.2371976,-1,2.012647,LVA_N2013Y,0.02268,0.04234,0.05581,0.06606,0.07504,0.08693,0.102,0.1236,0.1577,0.2678
0,1,LBN,Lebanon,MNA,N,2013,2011.77,X,892.382,1.9,634.0139,0,0,0,0,0.3183245,537.8515,0.1697937,-1,5.276102,LBN_N2011X,0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
0,1,LSO,Lesotho,SSA,N,2013,2010,X,3.864347,1.9,84.17417,0.5576651,0.2891097,0.1873239,0.5197398,0.5417584,49.3753,0.5604319,-1,2.117361,LSO_N2010X,0.008995,0.01937,0.02837,0.0395,0.05152,0.06732,0.08698,0.1158,0.1733,0.4088
1,1,LBR,Liberia,SSA,N,2013,,X,0.5677298,1.9,81.5184,0.4003779,0.124386,0.05408251,0.1705594,-1,-1,-1,-1,4.286291,LBR_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,LTU,Lithuania,ECA,N,2013,2013,Y,1.785857,1.9,629.2799,0.00739499,0.004706124,0.003932411,0.004563696,0.3531026,511.9933,0.2321088,-1,2.957689,LTU_N2013Y,0.0246,0.04272,0.05483,0.06556,0.07611,0.0873,0.1019,0.122,0.1543,0.2708
0,1,LUX,Luxembourg,OHI,N,2013,2013,Y,0.9893056,1.9,2151.706,0.001340554,0.000270423,5.46E-05,0.000302029,0.3203501,1832.656,0.1743464,-1,0.54336,LUX_N2013Y,0.03089,0.04549,0.05679,0.06816,0.07918,0.09062,0.1056,0.1265,0.1547,0.2421
0,1,MKD,"Macedonia, former Yugoslav Republic of",ECA,N,2013,2013,Y,22.93599,1.9,296.3103,0.06005733,0.02811584,0.01981983,0.02578575,0.3689386,246.0099,0.3494038,-1,2.075739,MKD_N2013Y,0.01581,0.03682,0.05102,0.06409,0.07603,0.09238,0.1097,0.1328,0.1654,0.2558
0,1,MDG,Madagascar,SSA,N,2013,2012,X,704.9134,1.9,46.43151,0.7800946,0.3941967,0.2372898,0.6414059,0.4264818,32.65558,0.3095294,-1,22.961146,MDG_N2012X,0.02156,0.03569,0.04557,0.0547,0.06483,0.07652,0.09167,0.1153,0.1593,0.3349
0,1,MWI,Malawi,SSA,N,2013,2010.23,X,78.01701,1.9,59.33739,0.7000001,0.3239456,0.1839554,0.5029452,0.4611798,38.92973,0.3595208,-1,16.577147,MWI_N2010X,0.02169,0.03276,0.04159,0.05027,0.06017,0.0723,0.08747,0.11,0.1484,0.3753
0,1,MYS,Malaysia,EAP,N,2013,2009,Y,1.586086,1.9,772.6185,0.00104113,0.000112483,2.42E-05,0.00012804,0.4626135,522.9829,0.3717987,-1,29.706724,MYS_N2009Y,0.01748,0.02806,0.03798,0.04845,0.06077,0.07589,0.09542,0.1221,0.1679,0.3459
0,1,MDV,Maldives,SAS,N,2013,2009.5,X,10.67605,1.9,221.6736,0.04652388,0.009821748,0.003022226,0.01186295,0.3837276,172.7505,0.2502905,-1,0.393,MDV_N2009X,0.02524,0.03842,0.04949,0.06068,0.07228,0.08487,0.1003,0.1183,0.151,0.2994
0,1,MLI,Mali,SSA,N,2013,2009.89,X,221.8683,1.9,70.20414,0.5156031,0.1658182,0.07133617,0.2238367,0.3303796,56.18581,0.1778403,-1,16.477818,MLI_N2009X,0.03323,0.04651,0.05569,0.06508,0.07476,0.08677,0.1023,0.1227,0.1562,0.2568
1,1,MRT,Mauritania,SSA,N,2013,,X,112.8067,1.9,170.2628,0.06862441,0.0166484,0.006091186,0.02128062,-1,-1,-1,-1,3.94617,MRT_N2008X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MUS,Mauritius,SSA,N,2013,2012,X,18.28542,1.9,362.5057,0.004953357,0.00092762,0.000253236,0.001092847,0.3584333,284.7617,0.2139786,-1,1.258653,MUS_N2012X,0.0298,0.0444,0.05393,0.06359,0.07332,0.08388,0.09698,0.1153,0.1484,0.2904
1,1,MEX,Mexico,LAC,N,2013,,X,8.940212,1.9,356.2928,0.02829346,0.007358706,0.002826306,0.009555497,-1,-1,-1,-1,122.535969,MEX_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,FSM,"Micronesia, Federated States of",EAP,N,2013,2013,X,0.9982547,1.9,156.5859,0.1525809,0.05439814,0.02911424,0.08511876,0.4005761,119.0969,0.2913016,-1,0.103702,FSM_N2013X,0.01868,0.03666,0.04787,0.05881,0.07008,0.08315,0.09987,0.1247,0.163,0.2972
0,1,MDA,Moldova,ECA,N,2013,2013,X,5.45133,1.9,291.8225,0.000848097,0.000121889,3.32E-05,0.000144,0.2853416,250.8914,0.1330855,-1,3.558566,MDA_N2013X,0.03879,0.05262,0.06211,0.07162,0.08121,0.09132,0.1037,0.1208,0.1452,0.2326
1,1,MNG,Mongolia,EAP,N,2013,,X,590.33,1.9,317.2968,0.002710073,0.00041161,9.21E-05,0.000469919,-1,-1,-1,-1,2.869107,MNG_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MNE,Montenegro,ECA,N,2013,2013,X,0.4493411,1.9,420.9983,0.01038304,0.002304216,0.000523449,0.002615473,0.3232887,348.8473,0.1792165,-1,0.621207,MNE_N2013X,0.03017,0.04651,0.05826,0.06745,0.07801,0.08936,0.1034,0.1246,0.1537,0.2485
0,1,MAR,Morocco,MNA,N,2013,2006.91,X,4.193143,1.9,291.7336,0.01382074,0.002517111,0.000706996,0.002992331,0.407183,210.2355,0.2755287,-1,33.824769,MAR_N2006X,0.02637,0.03902,0.04807,0.05691,0.06662,0.07788,0.09199,0.1127,0.1494,0.331
0,1,MOZ,Mozambique,SSA,N,2013,2008.67,X,15.52727,1.9,70.31394,0.6020176,0.2540304,0.1388373,0.3937463,0.4557834,48.05589,0.3646095,-1,26.434372,MOZ_N2008X,0.01944,0.03279,0.0424,0.05231,0.06279,0.07463,0.0902,0.1112,0.1464,0.3678
0,1,MMR,Myanmar,EAP,N,2013,2015,X,320.604,1.9,150.132,0.09954234,0.02324909,0.00838432,0.0294714,0.380685,111.5997,0.2505116,-1,51.448196,MMR_N2015X,0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
0,1,NAM,Namibia,SSA,N,2013,2009.54,X,5.130702,1.9,264.4244,0.1784981,0.0508609,0.02080586,0.06754981,0.6096518,115.7918,0.6598652,-1,2.31652,NAM_N2009X,0.01269,0.02003,0.02567,0.03163,0.03925,0.04953,0.0658,0.09107,0.146,0.5184
0,1,NPL,Nepal,SAS,N,2013,2010.17,X,25.75927,1.9,137.6447,0.08893025,0.01678849,0.005301341,0.02054767,0.3284059,111.3208,0.1753163,-1,27.98531,NPL_N2010X,0.03503,0.04818,0.05614,0.06505,0.07558,0.08645,0.1001,0.1184,0.151,0.2641
0,1,NLD,Netherlands,OHI,N,2013,2013,Y,0.8691391,1.9,1472.651,0,0,0,0,0.281048,1287.569,0.1359119,-1,16.804432,NLD_N2013Y,0.0355,0.0536,0.06469,0.07363,0.08241,0.09279,0.1051,0.1203,0.1447,0.2273
1,1,NIC,Nicaragua,LAC,N,2013,,Y,9.160075,1.9,299.2389,0.04901059,0.01160186,0.00472956,0.01547501,-1,-1,-1,-1,5.945747,NIC_N2009Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NER,Niger,SSA,N,2013,,X,228.7532,1.9,76.05775,0.4682743,0.134784,0.05414492,0.1767645,-1,-1,-1,-1,18.426372,NER_N2011X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NGA,Nigeria,SSA,N,2013,2009.83,X,79.53147,1.9,81.36301,0.4961218,0.1958947,0.1021143,0.2916411,0.4296644,58.02126,0.3163457,-1,171.829303,NGA_N2009X,0.02043,0.03329,0.04331,0.05376,0.06521,0.07835,0.09547,0.1203,0.1626,0.3273
0,1,NOR,Norway,OHI,N,2013,2013,Y,9.797199,1.9,2103.302,0,0,0,0,0.2635974,1879.8,0.1252042,-1,5.079623,NOR_N2013Y,0.03662,0.0565,0.06686,0.07563,0.08467,0.09422,0.1064,0.1222,0.144,0.2129
1,1,PAK,Pakistan,SAS,N,2013,,X,25.41425,1.9,129.9826,0.07011088,0.01027353,0.002395623,0.01179503,-1,-1,-1,-1,181.712595,PAK_N2011X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,PAN,Panama,LAC,N,2013,2013,Y,0.553408,1.9,628.2674,0.02862689,0.00798877,0.003455068,0.009499431,0.5166486,394.6934,0.4924448,-1,3.838462,PAN_N2013Y,0.0114,0.02245,0.03274,0.04385,0.05608,0.0702,0.08743,0.1136,0.1627,0.3996
0,1,PNG,Papua New Guinea,EAP,N,2013,2009.67,X,2.137886,1.9,116.4078,0.3000753,0.1089802,0.05456358,0.157815,0.4185079,87.80484,0.307324,-1,7.592865,PNG_N2009X,0.0187,0.03202,0.04411,0.05578,0.06855,0.08306,0.09987,0.1245,0.1634,0.31
0,1,PRY,Paraguay,LAC,N,2013,2013,Y,2309.43,1.9,522.7539,0.02193792,0.008668724,0.005206855,0.0115639,0.4829666,341.3909,0.43515,-1,6.46574,PRY_N2013Y,0.01499,0.02763,0.03764,0.04773,0.05873,0.07312,0.09169,0.1162,0.1568,0.3756
0,1,PER,Peru,LAC,N,2013,2013,Y,1.568639,1.9,419.2985,0.0369941,0.009351584,0.003686803,0.01245533,0.4472681,303.5478,0.360617,-1,30.565716,PER_N2013Y,0.01544,0.02894,0.04066,0.05277,0.06557,0.08017,0.09753,0.1217,0.1633,0.3339
1,1,PHL,Philippines,EAP,N,2013,,X,18.87329,1.9,174.2829,0.1081448,0.02158109,0.006585862,0.02611707,-1,-1,-1,-1,98.481032,PHL_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,POL,Poland,ECA,N,2013,2013,X,1.936326,1.9,502.2843,9.05E-05,2.28E-06,1.14E-07,2.34E-06,0.3254952,414.403,0.1752878,-1,38.040196,POL_N2013X,0.03275,0.04668,0.05687,0.06678,0.07704,0.08879,0.1032,0.1214,0.1504,0.2562
0,1,PRT,Portugal,OHI,N,2013,2013,Y,0.7038629,1.9,762.0428,0.007481006,0.003848091,0.002261306,0.006023938,0.3618559,619.582,0.2404622,-1,10.457295,PRT_N2013Y,0.02145,0.04105,0.0547,0.06544,0.07592,0.08755,0.1021,0.1211,0.156,0.2747
0,1,ROU,Romania,ECA,N,2013,2013,X,2.000516,1.9,266.5723,0,0,0,0,0.274507,238.0764,0.1248273,-1,19.983693,ROU_N2013X,0.0364,0.05243,0.06348,0.07364,0.08421,0.09518,0.1075,0.1235,0.1475,0.2161
0,1,RUS,Russian Federation,ECA,N,2013,2013,X,16.76913,1.9,756.3945,5.01E-05,5.55E-06,1.54E-06,6.62E-06,0.4088442,541.1967,0.2765955,-1,143.506911,RUS_N2013X,0.02562,0.03805,0.04686,0.05586,0.06599,0.07795,0.09364,0.116,0.1556,0.3245
1,1,RWA,Rwanda,SSA,N,2013,,X,246.8344,1.9,82.70854,0.6051334,0.2388971,0.120685,0.3463582,-1,-1,-1,-1,11.065151,RWA_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,WSM,Samoa,EAP,N,2013,2008,X,1.900278,1.9,288.1477,0.01141498,0.001176887,0.000254256,0.001336534,0.4204654,202.7995,0.2906449,-1,0.190757,WSM_N2008X,0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,STP,Sao Tome and Principe,SSA,N,2013,2010,X,10194.79,1.9,91.69809,0.292029,0.07386761,0.02691512,0.09390361,0.3082127,76.74902,0.1544297,-1,0.187045,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,SEN,Senegal,SSA,N,2013,2011.29,X,246.1074,1.9,97.30589,0.3749875,0.1244565,0.05785313,0.1773821,0.4028523,72.27933,0.2770302,-1,14.12032,SEN_N2011X,0.02303,0.03758,0.04678,0.05672,0.06848,0.08114,0.09649,0.1205,0.1588,0.3105
0,1,SRB,Serbia,ECA,N,2013,2013,X,45.36962,1.9,386.2205,0.001910921,0.000399068,0.000113278,0.000472449,0.2905578,339.257,0.1412044,-1,7.164132,SRB_N2013X,0.03473,0.05104,0.06189,0.07164,0.08223,0.09306,0.1051,0.1221,0.1489,0.2293
0,1,SYC,Seychelles,SSA,N,2013,2013,Y,7.895128,1.9,699.0471,0.01061039,0.004307828,0.002631554,0.007261888,0.4682279,461.8668,0.4016889,-1,0.089949,SYC_N2013Y,0.01901,0.03524,0.04472,0.05306,0.06156,0.07172,0.08391,0.1005,0.1315,0.3988
0,1,SLE,Sierra Leone,SSA,N,2013,2011,X,1767.19,1.9,94.0866,0.319666,0.08157477,0.03060982,0.1053489,0.3398809,74.07638,0.1881191,-1,6.922079,SLE_N2011X,0.03261,0.04653,0.0552,0.06418,0.07346,0.0848,0.09895,0.1204,0.1551,0.2688
0,1,SVK,Slovak Republic,ECA,N,2013,2013,Y,0.5670743,1.9,682.0195,0.002420875,0.00157116,0.001019691,0.002534617,0.2808493,625.1479,0.1484095,-1,5.413393,SVK_N2013Y,0.03014,0.05262,0.06506,0.07578,0.08653,0.09648,0.1072,0.1217,0.143,0.2215
0,1,SVN,Slovenia,ECA,N,2013,2013,Y,0.681299,1.9,997.9974,0,0,0,0,0.2624018,903.9177,0.1183661,-1,2.059953,SVN_N2013Y,0.03636,0.05558,0.06732,0.07685,0.08588,0.09511,0.1063,0.1202,0.1426,0.2138
0,1,SLB,Solomon Islands,EAP,N,2013,2013,X,7.131074,1.9,111.1204,0.2514252,0.06830237,0.02749541,0.09010935,0.3705493,85.69628,0.2293499,-1,0.563513,SLB_N2013X,0.02758,0.04219,0.05198,0.06174,0.0722,0.08282,0.09739,0.118,0.1536,0.2925
0,1,ZAF,South Africa,SSA,N,2013,2011,X,5.067535,1.9,364.1249,0.1596895,0.04714769,0.020055,0.06416508,0.6338319,142.7283,0.7529305,-1,53.31195561,ZAF_N2011X,0.009379,0.0153,0.02054,0.02664,0.03443,0.04529,0.0628,0.09618,0.1768,0.5126
0,1,SSD,South Sudan,SSA,N,2013,2009,X,1.543373,1.9,52.17997,0.6948939,0.3691276,0.2416133,0.6658852,0.4634243,36.93286,0.4027749,-1,11.17749,SSD_N2009X,0.01251,0.02611,0.03725,0.04873,0.06249,0.07955,0.09987,0.1279,0.1736,0.332
0,1,ESP,Spain,OHI,N,2013,2013,Y,0.776917,1.9,1078.646,0.01236932,0.007422164,0.006056452,0.01084532,0.3618416,916.3481,0.2675288,-1,46.620045,ESP_N2013Y,0.01858,0.03819,0.05191,0.06495,0.07824,0.09179,0.1084,0.129,0.16,0.259
0,1,LKA,Sri Lanka,SAS,N,2013,2012.5,X,42.21893,1.9,235.9999,0.01635651,0.002390757,0.000615793,0.002811526,0.3916169,170.6298,0.2534933,-1,20.585,LKA_N2012X,0.02979,0.04158,0.0502,0.05823,0.06733,0.07809,0.09246,0.1127,0.1475,0.3221
0,0,LCA,St. Lucia,LAC,N,2013,1995,Y,2.139054,1.9,113.0677,0.3156931,0.1126624,0.05409702,0.1646259,0.4258438,83.31389,0.3157385,0.3738608,0.17566,LCA_N1995Y,0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,SDN,Sudan,SSA,N,2013,2009,X,1.48553,1.9,173.8025,0.08217448,0.02132935,0.008412813,0.02805002,0.3539153,140.2754,0.2131381,-1,36.849918,SDN_N2009X,0.0264,0.04184,0.05274,0.06378,0.07497,0.08787,0.1037,0.125,0.1569,0.2668
0,1,SUR,Suriname,LAC,N,2013,1999,Y,1.884817,1.9,340.338,0.1782297,0.1434129,0.1316118,0.06021623,0.5760975,217.7599,1.612256,-1,0.54254,SUR_N1999Y,0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,SWZ,Swaziland,SSA,N,2013,2009.25,X,4.049069,1.9,128.695,0.3818046,0.1434472,0.07295248,0.2110753,0.514526,75.33638,0.4633153,-1,1.271456,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SWE,Sweden,OHI,N,2013,2013,Y,9.105002,1.9,1584.083,0.004902835,0.003885779,0.003253827,0.002608552,0.2772833,1396.665,0.1597249,-1,9.600379,SWE_N2013Y,0.03177,0.05415,0.06606,0.07503,0.08313,0.09386,0.1073,0.1248,0.1483,0.2156
0,1,CHE,Switzerland,OHI,N,2013,2013,Y,1.613419,1.9,2005.879,0,0,0,0,0.3246065,1668.199,0.1757598,-1,8.089346,CHE_N2013Y,0.03285,0.0466,0.05715,0.0669,0.07702,0.0892,0.1033,0.1222,0.1499,0.2549
0,1,SYR,Syrian Arab Republic,MNA,N,2013,2004,X,22.88657,1.9,260.7885,0.005879492,0.000799791,0.000180133,0.000919051,0.3577617,199.8225,0.2084355,-1,19.809141,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,TJK,Tajikistan,ECA,N,2013,2013,X,1.88267,1.9,98.85058,0.2256134,0.0487965,0.01537046,0.05956043,0.3040719,82.52657,0.1533082,-1,8.177809,TJK_N2013X,0.0377,0.05101,0.0607,0.0697,0.0789,0.08874,0.1011,0.1169,0.1421,0.2531
0,1,TZA,Tanzania,SSA,N,2013,2011.77,X,585.5204,1.9,82.08043,0.4591819,0.1395944,0.05761486,0.1846696,0.3778315,61.01528,0.2351959,-1,50.636595,TZA_N2011X,0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
0,1,THA,Thailand,EAP,N,2013,2013,X,12.84438,1.9,449.1735,0.000392201,3.79E-05,6.56E-06,4.18E-05,0.3784711,336.4241,0.2344916,-1,68.143065,THA_N2013X,0.02883,0.04047,0.04953,0.05836,0.06912,0.08181,0.09877,0.1219,0.1589,0.2923
0,1,TMP,Timor-Leste,EAP,N,2013,2007,X,0.5613374,1.9,106.3661,0.1767234,0.03372478,0.009655616,0.0402501,0.3029883,87.20239,0.1486194,-1,1.184366,TMP_N2007X,0.03897,0.05165,0.06069,0.06876,0.07754,0.08745,0.09995,0.1171,0.1476,0.2502
1,1,TGO,Togo,SSA,N,2013,,X,232.215,1.9,80.80386,0.5217381,0.2168563,0.1177471,0.3305569,-1,-1,-1,-1,7.042948,TGO_N2011X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,TON,Tonga,EAP,N,2013,2009,X,1.638717,1.9,302.5921,0.01106824,0.002504584,0.00085741,0.003106856,0.3747515,234.8582,0.2341379,-1,0.105328,TON_N2009X,0.02685,0.0405,0.05038,0.05984,0.0711,0.08426,0.09992,0.1217,0.1564,0.2891
0,0,TTO,Trinidad and Tobago,LAC,N,2013,1992,Y,4.619226,1.9,566.2121,0.005006748,0.001816244,0.001322024,0.001303239,0.4027296,437.6516,0.2882084,-1.188513,1.348248,TTO_N1992Y,0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
0,1,TUN,Tunisia,MNA,N,2013,2010.41,X,0.6965338,1.9,346.4435,0.01018564,0.001776311,0.000520281,0.002131522,0.3580826,278.2954,0.2170004,-1,11.014558,TUN_N2010X,0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703
0,1,TUR,Turkey,ECA,N,2013,2013,X,1.164342,1.9,517.268,0.003319471,0.000576108,0.000174669,0.000698771,0.401785,390.3701,0.2755191,-1,75.787333,TUR_N2013X,0.02215,0.03631,0.04732,0.05758,0.06917,0.08227,0.09847,0.121,0.16,0.3058
0,0,TKM,Turkmenistan,ECA,N,2013,1998,X,1.527624,1.9,269.6317,0.02288328,0.003467963,0.000936547,0.004124618,0.4076536,197.5822,0.2778098,0.3609475,5.366277,TKM_N1998X,0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,TUV,Tuvalu,EAP,N,2013,2010,X,1.172771,1.9,250.2137,0.02713015,0.002283978,0.000339187,0.002482882,0.3913902,187.4177,0.253813,-1,0.010819,TUV_N2010X,0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
0,1,UGA,Uganda,SSA,N,2013,2012.45,X,946.8904,1.9,103.15,0.3452747,0.1027434,0.04390555,0.1387191,0.4100997,73.75593,0.2795103,-1,37.553726,UGA_N2012X,0.02512,0.03854,0.04771,0.05641,0.06578,0.0774,0.09206,0.1141,0.1542,0.3287
0,1,UKR,Ukraine,ECA,N,2013,2013,X,3.311232,1.9,398.5529,0,0,0,0,0.2455499,357.0311,0.09838082,-1,45.4896,UKR_N2013X,0.0439,0.05882,0.06833,0.07697,0.08533,0.09404,0.1044,0.1177,0.1398,0.2107
0,1,GBR,United Kingdom,OHI,N,2013,2013,Y,0.7564041,1.9,1396.602,0.002400606,0.000546815,0.000124555,0.000620529,0.3320693,1176.95,0.1909133,-1,64.128226,GBR_N2013Y,0.02945,0.04434,0.05532,0.06637,0.07805,0.09089,0.106,0.1247,0.1524,0.2525
0,1,USA,United States,OHI,N,2013,2013,Y,1,1.9,1918.041,0.0100099,0.008649043,0.007832001,0.006769636,0.410407,1466.109,0.3441998,-1,316.204908,USA_N2013Y,0.01703,0.03416,0.04564,0.05735,0.07002,0.08443,0.1019,0.1252,0.1625,0.3018
0,1,URY,Uruguay,LAC,N,2013,2013,Y,16.42385,1.9,727.5651,0.003355804,0.001115938,0.000619174,0.001126389,0.4187161,543.6148,0.3100144,-1,3.408005,URY_N2013Y,0.01903,0.03241,0.04392,0.05568,0.06807,0.08207,0.09973,0.1243,0.1653,0.3095
0,1,UZB,Uzbekistan,ECA,N,2013,2003,X,635.7095,1.9,106.8994,0.2316562,0.06364661,0.02641322,0.08487848,0.352688,84.1556,0.2083109,-1,30.2432,UZB_N2003X,0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
0,1,VUT,Vanuatu,EAP,N,2013,2010,X,115.8271,1.9,151.5116,0.1224476,0.03012898,0.01094144,0.03835203,0.373513,117.968,0.2338965,-1,0.253142,VUT_N2010X,0.02699,0.04081,0.05065,0.06133,0.07232,0.08383,0.09834,0.1202,0.1542,0.2913
0,1,VEN,"Venezuela, Republica Bolivariana de",LAC,N,2013,2006,Y,2.915005,1.9,438.6038,0.08096636,0.06348215,0.05913095,0.01471832,0.4694131,317.8193,0.9647784,-1,30.317848,VEN_N2006Y,0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407
1,1,VNM,Vietnam,EAP,N,2013,,X,7624.973,1.9,243.6214,0.02821142,0.00529563,0.001563287,0.006362955,-1,-1,-1,-1,89.7595,VNM_N2012X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,WBG,West Bank and Gaza,MNA,N,2013,2011,X,2.5228,1.9,330.8841,0.002016513,0.000748223,0.000286508,0.000944758,0.3443648,262.7359,0.1942726,-1,4.169506,WBG_N2011X,0.03145,0.0455,0.0546,0.064,0.07423,0.08499,0.09955,0.1204,0.1529,0.2723
1,1,YEM,"Yemen, Republic of",MNA,N,2013,,X,111.303,1.9,128.6113,0.16648,0.03756655,0.01287608,0.04703268,-1,-1,-1,-1,25.576322,YEM_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ZMB,Zambia,SSA,N,2013,,X,2505.341,1.9,89.081,0.5879796,0.2905876,0.1776451,0.483176,-1,-1,-1,-1,15.15321,ZMB_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,ZWE,Zimbabwe,SSA,N,2013,2011,X,0.5359763,1.9,168.4462,0.1617493,0.03494226,0.010311,0.04086129,0.4315358,117.2013,0.3111535,0.3883556,15.054506,ZWE_N2011X,0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,ALB,Albania,ECA,N,2012,2012,X,58.16801,1.9,225.2798,0.01063921,0.002174086,0.000736844,0.002719126,0.2896048,195.0559,0.1384171,-1,2.900401,ALB_N2012X,0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293
0,0,DZA,Algeria,MNA,N,2012,2011.17,X,31.77229,1.9,253.7844,0.004266257,0.001462697,0.001096056,0.001260583,0.2761573,221.2725,0.1253313,0.2260456,37.565847,DZA_N2011X,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
0,1,AGO,Angola,SSA,N,2012,2008.5,X,73.83312,1.9,121.8692,0.296071,0.09453021,0.04294343,0.1309346,0.4271551,87.8273,0.3116315,-1,25.09615,AGO_N2008X,0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
0,1,ARG,Argentina,LAC,U,2012,2012,Y,2.768382,1.9,644.444,0.0162833,0.00771014,0.005882655,0.00575089,0.4248529,486.1933,0.359115,-1,38.43221787,ARG_U2012Y,0.01603,0.03131,0.04285,0.05457,0.06819,0.08311,0.1016,0.1272,0.1674,0.3077
0,1,ARM,Armenia,ECA,N,2012,2012,X,183.7796,1.9,178.6021,0.0173659,0.003268309,0.001045292,0.004039059,0.3048262,151.1592,0.1534007,-1,2.881922,ARM_N2012X,0.03701,0.05025,0.05947,0.06944,0.07957,0.08999,0.102,0.1184,0.1452,0.2486
0,1,AUS,Australia,OHI,N,2012,2010,Y,1.526641,1.9,1715.226,0.003489756,0.002935882,0.002469916,0.006423419,0.3465608,1376.125,0.2163218,-1,22.728254,AUS_N2010Y,0.0275,0.04523,0.05478,0.06344,0.0741,0.08707,0.1031,0.1243,0.1559,0.2646
0,1,AUT,Austria,OHI,N,2012,2012,Y,0.8475838,1.9,1773.662,0.003360134,0.00228337,0.001551658,0.003823902,0.3107852,1507.322,0.1760315,-1,8.429991,AUT_N2012Y,0.03084,0.04958,0.05984,0.06992,0.08036,0.09133,0.1048,0.1216,0.1466,0.2451
0,1,AZE,Azerbaijan,ECA,N,2012,2008,X,0.3294187,1.9,337.3753,0.003706455,0.001347856,0.000768256,0.002186495,0.3178539,276.914,0.1688926,-1,9.295784,AZE_N2008X,0.0345,0.0497,0.05884,0.06746,0.07698,0.08811,0.1008,0.1192,0.1471,0.2574
